Date,Log
10.05.2020,"15925,GameA,1,3,2.469191"
10.05.2020,"15925,GameA,2,3,5.338391"
10.05.2020,"15925,GameA,3,1,2.06927"
10.05.2020,"15925,GameA,4,3,2.80247"
10.05.2020,"15925,GameA,5,0,2.602775"
10.05.2020,"15925,GameA,6,0,1.80154"
10.05.2020,"15925,GameA,7,2,1.668525"
10.05.2020,"15925,GameA,8,2,2.13548"
10.05.2020,"15925,GameA,9,0,1.868825"
10.05.2020,"15925,GameA,10,0,2.336205"
10.05.2020,"15925,GameA,11,3,2.16907"
10.05.2020,"5478,Q,11,0,37.87616"
10.05.2020,"15925,GameA,12,2,1.134205"
10.05.2020,"15925,GameA,13,2,2.369215"
10.05.2020,"15925,GameA,14,2,1.735425"
10.05.2020,"15925,GameA,15,3,2.535715"
10.05.2020,"15925,GameA,16,0,1.66801"
10.05.2020,"15925,GameA,17,2,1.768415"
10.05.2020,"15925,GameA,18,1,2.569215"
10.05.2020,"15925,GameA,19,3,1.70172"
10.05.2020,"15925,GameA,20,0,4.904665"
10.05.2020,"15925,GameA,21,3,2.535785"
10.05.2020,"15925,GameA,22,3,1.669025"
10.05.2020,"15925,GameA,23,3,3.703436"
10.05.2020,"15925,GameA,24,3,2.369465"
10.05.2020,"15925,GameA,25,2,1.83556"
10.05.2020,"15925,GameA,26,3,2.06878"
10.05.2020,"15925,GameA,27,1,1.634535"
10.05.2020,"15925,GameA,28,2,3.336605"
10.05.2020,"15925,GameA,29,1,1.50036"
10.05.2020,"15925,GameA,30,0,1.66867"
10.05.2020,"15925,GameA,31,3,1.96898"
10.05.2020,"15925,GameA,32,0,1.768585"
10.05.2020,"15925,GameA,33,1,2.035385"
10.05.2020,"15925,GameA,34,3,3.00291"
10.05.2020,"15925,GameA,35,0,3.369735"
10.05.2020,"15925,GameA,36,3,2.034455"
10.05.2020,"15925,GameA,37,0,1.30085"
10.05.2020,"15925,GameA,38,1,1.634665"
10.05.2020,"15925,GameA,39,2,1.634595"
10.05.2020,"15925,GameA,40,1,1.400665"
10.05.2020,"15925,GameA,41,0,1.634585"
10.05.2020,"15925,GameA,42,2,1.30098"
10.05.2020,"15925,GameA,43,0,2.50241"
10.05.2020,"15925,GameA,44,3,3.43637"
10.05.2020,"15925,GameA,45,1,1.868825"
10.05.2020,"15925,GameA,46,0,2.302375"
10.05.2020,"15925,GameB,0,1,11.41154"
10.05.2020,"15925,GameB,1,1,1.23512"
10.05.2020,"15925,GameB,2,1,1.134155"
10.05.2020,"15925,GameB,3,0,2.970045"
10.05.2020,"15925,GameB,4,0,1.6016"
10.05.2020,"15925,GameB,5,0,1.468345"
10.05.2020,"15925,GameB,6,1,1.101115"
10.05.2020,"15925,GameB,7,1,0.90119"
10.05.2020,"15925,GameB,8,0,1.301015"
10.05.2020,"15925,GameB,9,0,1.534835"
10.05.2020,"15925,GameB,10,1,1.167725"
10.05.2020,"15925,GameB,11,1,1.06769"
10.05.2020,"15925,GameB,12,1,3.37004"
10.05.2020,"15925,GameB,13,1,1.73511"
10.05.2020,"15925,GameB,14,0,1.63494"
10.05.2020,"15925,GameB,15,1,1.0344"
10.05.2020,"15925,GameB,16,0,1.301335"
10.05.2020,"15925,GameB,17,0,2.23934"
10.05.2020,"15925,GameB,18,1,0.9305499"
10.05.2020,"15925,GameB,19,1,1.43052"
10.05.2020,"15925,GameB,20,0,1.134225"
10.05.2020,"15925,GameB,21,0,1.801805"
10.05.2020,"15925,GameB,22,1,0.9342301"
10.05.2020,"15925,GameB,23,0,2.769405"
10.05.2020,"15925,GameB,24,1,1.56826"
10.05.2020,"15925,GameB,25,0,0.93426"
10.05.2020,"15925,GameB,26,1,1.000975"
10.05.2020,"15925,GameB,27,1,0.7007151"
10.05.2020,"15925,GameB,28,0,1.000965"
10.05.2020,"15925,GameB,29,0,1.301225"
10.05.2020,"15925,GameB,30,0,1.33454"
10.05.2020,"15925,GameB,31,1,0.8341799"
10.05.2020,"15925,GameB,32,0,0.9675902"
10.05.2020,"5478,GameA,0,2,37.39925"
10.05.2020,"15925,GameB,33,1,41.24562"
10.05.2020,"5478,GameA,1,3,8.601713"
10.05.2020,"15925,GameB,35,1,5.572326"
10.05.2020,"15925,GameB,36,0,0.9676149"
10.05.2020,"5478,GameA,2,0,7.650401"
10.05.2020,"15925,GameB,37,0,1.66837"
10.05.2020,"15925,GameB,38,0,1.234565"
10.05.2020,"15925,GameB,39,0,2.06878"
10.05.2020,"15925,GameB,40,1,2.03374"
10.05.2020,"15925,GameB,41,1,0.734075"
10.05.2020,"15925,GameB,42,1,0.6407"
10.05.2020,"15925,GameB,43,0,1.935265"
10.05.2020,"15925,GameB,44,1,1.03432"
10.05.2020,"15925,GameB,45,0,1.267935"
10.05.2020,"15925,GameB,46,1,0.734075"
10.05.2020,"15925,GameB,47,0,1.234545"
10.05.2020,"5478,GameA,4,1,20.18167"
10.05.2020,"15925,GameB,48,1,0.7673849"
10.05.2020,"15925,GameB,49,0,1.66847"
10.05.2020,"15925,GameB,50,0,1.10103"
10.05.2020,"15925,GameB,51,1,2.869485"
10.05.2020,"5478,GameA,6,0,4.785769"
10.05.2020,"15925,GameB,52,1,2.20228"
10.05.2020,"15925,GameB,53,0,1.13445"
10.05.2020,"15925,GameB,54,1,0.8007851"
10.05.2020,"5478,GameA,7,2,5.032741"
10.05.2020,"15925,GameB,55,1,1.30131"
10.05.2020,"15925,GameB,56,1,1.167835"
10.05.2020,"15925,GameB,57,1,1.067775"
10.05.2020,"15925,GameB,58,0,1.735075"
10.05.2020,"15925,GameB,59,0,2.10381"
10.05.2020,"15925,GameB,60,1,1.032055"
10.05.2020,"5478,GameA,8,3,10.61802"
10.05.2020,"15925,GameB,61,0,1.23436"
10.05.2020,"15925,GameB,62,0,1.768435"
10.05.2020,"5478,GameA,9,0,5.11608"
10.05.2020,"15925,GameB,64,1,0.8341951"
10.05.2020,"15925,GameB,65,0,1.001025"
10.05.2020,"15925,GameB,66,1,0.93422"
10.05.2020,"15925,GameB,67,0,1.00103"
10.05.2020,"15925,GameB,68,1,0.8008299"
10.05.2020,"5478,GameA,10,0,10.56479"
10.05.2020,"15925,GameB,70,1,0.734035"
10.05.2020,"15925,GameB,71,1,2.13542"
10.05.2020,"15925,GameB,72,1,0.967655"
10.05.2020,"15925,GameB,73,0,1.20126"
10.05.2020,"15925,GameB,74,0,1.768445"
10.05.2020,"5478,GameA,12,2,5.214874"
10.05.2020,"5478,GameA,13,0,5.333912"
10.05.2020,"5478,GameA,14,2,5.283241"
10.05.2020,"5478,GameA,15,1,5.399941"
10.05.2020,"5478,GameA,16,0,3.899135"
10.05.2020,"5478,GameA,17,2,5.715549"
10.05.2020,"15925,GameC,0,0,4.304209"
10.05.2020,"5478,GameA,18,1,5.73329"
10.05.2020,"15925,GameC,1,1,1.86847"
10.05.2020,"15925,GameC,2,1,1.101125"
10.05.2020,"5478,GameA,19,0,6.134347"
10.05.2020,"15925,GameC,4,0,1.101095"
10.05.2020,"15925,GameC,5,2,1.80167"
10.05.2020,"15925,GameC,6,3,1.468175"
10.05.2020,"5478,GameA,21,3,2.764861"
10.05.2020,"15925,GameC,7,0,2.1689"
10.05.2020,"15925,GameC,8,2,1.567995"
10.05.2020,"5478,GameA,22,2,4.351395"
10.05.2020,"15925,GameC,9,3,1.801695"
10.05.2020,"15925,GameC,10,2,1.36898"
10.05.2020,"5478,GameA,23,0,4.118094"
10.05.2020,"15925,GameC,11,0,2.769545"
10.05.2020,"5478,GameA,24,0,2.25098"
10.05.2020,"15925,GameC,12,2,1.434715"
10.05.2020,"5478,GameA,25,1,3.233959"
10.05.2020,"15925,GameC,14,2,1.16778"
10.05.2020,"5478,GameA,26,0,3.099714"
10.05.2020,"15925,GameC,16,2,1.534705"
10.05.2020,"15925,GameC,17,2,1.535255"
10.05.2020,"5478,GameA,27,1,5.383132"
10.05.2020,"15925,GameC,19,3,1.835415"
10.05.2020,"5478,GameA,28,2,4.148519"
10.05.2020,"15925,GameC,21,1,1.93521"
10.05.2020,"15925,GameC,22,0,1.63499"
10.05.2020,"5478,GameA,29,1,7.6607"
10.05.2020,"15925,GameC,24,3,2.235495"
10.05.2020,"5478,GameA,30,0,2.266065"
10.05.2020,"15925,GameC,25,2,1.234515"
10.05.2020,"15925,GameC,26,2,1.067725"
10.05.2020,"5478,GameA,31,3,3.71893"
10.05.2020,"15925,GameC,27,2,1.20123"
10.05.2020,"5478,GameA,32,0,2.450424"
10.05.2020,"15925,GameC,29,2,2.168805"
10.05.2020,"5478,GameA,33,1,3.466359"
10.05.2020,"15925,GameC,30,3,2.83617"
10.05.2020,"5478,GameA,34,3,4.283755"
10.05.2020,"15925,GameC,32,3,1.468015"
10.05.2020,"5478,GameA,35,0,3.25118"
10.05.2020,"15925,GameC,34,3,1.46824"
10.05.2020,"15925,GameC,35,2,1.66788"
10.05.2020,"15925,GameC,36,1,1.33446"
10.05.2020,"15925,GameC,37,0,2.335101"
10.05.2020,"5478,GameA,37,0,5.57812"
10.05.2020,"15925,GameC,38,0,2.302545"
10.05.2020,"5478,GameA,38,1,1.715101"
10.05.2020,"15925,GameC,39,1,1.668675"
10.05.2020,"5478,GameA,39,2,3.500345"
10.05.2020,"15925,GameC,41,3,1.7015"
10.05.2020,"5478,GameA,40,1,2.130785"
10.05.2020,"5478,GameA,41,0,2.400105"
10.05.2020,"5478,GameA,42,1,4.550209"
10.05.2020,"5478,GameA,43,3,4.94992"
10.05.2020,"5478,GameA,44,1,3.615414"
10.05.2020,"5478,GameA,45,3,4.001395"
10.05.2020,"5478,GameA,46,0,1.816105"
10.05.2020,"5478,GameB,0,1,42.66799"
10.05.2020,"5478,GameB,1,1,6.149459"
10.05.2020,"5478,GameB,2,1,4.09993"
10.05.2020,"5478,GameB,3,1,3.466405"
10.05.2020,"5478,GameB,4,0,3.565156"
10.05.2020,"5478,GameB,5,0,5.315629"
10.05.2020,"5478,GameB,6,1,5.13199"
10.05.2020,"5478,GameB,7,1,2.635055"
10.05.2020,"5478,GameB,8,1,3.217826"
10.05.2020,"5478,GameB,9,1,5.181873"
10.05.2020,"5478,GameB,10,1,3.83452"
10.05.2020,"5478,GameB,11,1,2.735816"
10.05.2020,"5478,GameB,12,0,5.981426"
10.05.2020,"5478,GameB,13,1,2.86239"
10.05.2020,"5478,GameB,14,1,1.99805"
10.05.2020,"5478,GameB,15,0,7.867791"
10.05.2020,"5478,GameB,16,1,3.401111"
10.05.2020,"5478,GameB,17,0,5.001094"
10.05.2020,"5478,GameB,18,0,3.10047"
10.05.2020,"5478,GameB,19,0,3.950804"
10.05.2020,"5478,GameB,20,1,3.816525"
10.05.2020,"5478,GameB,21,0,2.966425"
10.05.2020,"5478,GameB,22,1,3.86504"
10.05.2020,"5478,GameB,23,0,2.316281"
10.05.2020,"5478,GameB,24,0,1.84984"
10.05.2020,"5478,GameB,25,0,3.733246"
10.05.2020,"5478,GameB,26,0,3.215247"
10.05.2020,"5478,GameB,27,0,1.54805"
10.05.2020,"5478,GameB,28,0,2.03468"
10.05.2020,"5478,GameB,29,0,4.655124"
10.05.2020,"5478,GameB,30,0,2.41774"
10.05.2020,"5478,GameB,31,1,3.698004"
10.05.2020,"5478,GameB,32,0,3.51729"
10.05.2020,"5478,GameB,33,0,48.09822"
10.05.2020,"5478,GameB,34,1,4.867103"
10.05.2020,"5478,GameB,35,0,3.232399"
10.05.2020,"5478,GameB,36,1,5.917941"
10.05.2020,"5478,GameB,37,0,2.49945"
10.05.2020,"5478,GameB,38,0,1.73426"
10.05.2020,"5478,GameB,39,0,1.816015"
10.05.2020,"5478,GameB,40,0,2.3008"
10.05.2020,"5478,GameB,41,0,2.473965"
10.05.2020,"5478,GameB,42,0,1.697805"
10.05.2020,"5478,GameB,43,0,8.998488"
10.05.2020,"5478,GameB,44,0,3.215475"
10.05.2020,"5478,GameB,45,0,2.249394"
10.05.2020,"5478,GameB,46,0,2.68325"
10.05.2020,"5478,GameB,47,0,3.697471"
10.05.2020,"5478,GameB,48,1,8.075489"
10.05.2020,"5478,GameB,49,0,5.300386"
10.05.2020,"5478,GameB,50,0,4.217039"
10.05.2020,"5478,GameB,51,0,2.3167"
10.05.2020,"5478,GameB,52,0,2.482734"
10.05.2020,"5478,GameB,53,0,3.500876"
10.05.2020,"5478,GameB,54,0,2.900496"
10.05.2020,"5478,GameB,55,0,1.8993"
10.05.2020,"5478,GameB,56,0,1.700016"
10.05.2020,"5478,GameB,57,0,2.76745"
10.05.2020,"5478,GameB,58,0,2.48326"
10.05.2020,"5478,GameB,59,0,1.517085"
10.05.2020,"5478,GameB,60,0,3.38225"
10.05.2020,"5478,GameB,61,1,2.783971"
10.05.2020,"5478,GameB,62,1,2.38428"
10.05.2020,"5478,GameB,63,1,7.066519"
10.05.2020,"5478,GameB,64,1,2.117365"
10.05.2020,"5478,GameB,65,0,2.964511"
10.05.2020,"5478,GameB,66,1,2.75045"
10.05.2020,"5478,GameB,67,0,2.518419"
10.05.2020,"5478,GameB,68,1,2.232385"
10.05.2020,"5478,GameB,69,0,2.584045"
10.05.2020,"5478,GameB,70,0,1.900005"
10.05.2020,"5478,GameB,71,1,2.065125"
10.05.2020,"5478,GameB,72,1,1.45053"
10.05.2020,"5478,GameB,73,0,2.715659"
10.05.2020,"5478,GameB,74,0,2.93325"
10.05.2020,"5478,GameC,0,1,7.66578"
10.05.2020,"5478,GameC,1,0,3.883614"
10.05.2020,"5478,GameC,2,3,6.484027"
10.05.2020,"5478,GameC,3,3,5.399375"
10.05.2020,"5478,GameC,4,2,4.799956"
10.05.2020,"5478,GameC,5,2,1.182325"
10.05.2020,"5478,GameC,6,3,5.433537"
10.05.2020,"5478,GameC,7,0,4.999857"
10.05.2020,"5478,GameC,8,3,6.28423"
10.05.2020,"5478,GameC,9,0,2.566335"
10.05.2020,"5478,GameC,10,2,8.966343"
10.05.2020,"5478,GameC,11,1,2.365975"
10.05.2020,"5478,GameC,12,1,3.581735"
10.05.2020,"5478,GameC,13,3,2.781681"
10.05.2020,"5478,GameC,14,3,2.26923"
10.05.2020,"5478,GameC,15,0,2.414495"
10.05.2020,"5478,GameC,16,2,4.83274"
10.05.2020,"5478,GameC,17,2,2.199675"
10.05.2020,"5478,GameC,18,0,2.36578"
10.05.2020,"5478,GameC,19,3,2.41357"
10.05.2020,"5478,GameC,20,0,5.300214"
10.05.2020,"5478,GameC,21,2,2.81841"
10.05.2020,"5478,GameC,22,1,4.132449"
10.05.2020,"5478,GameC,23,3,3.80016"
10.05.2020,"5478,GameC,24,2,5.183156"
10.05.2020,"5478,GameC,25,0,6.833199"
10.05.2020,"5478,GameC,26,1,3.347525"
10.05.2020,"5478,GameC,27,3,2.565319"
10.05.2020,"5478,GameC,28,2,1.801245"
10.05.2020,"5478,GameC,29,0,1.631795"
10.05.2020,"5478,GameC,30,0,2.432925"
10.05.2020,"5478,GameC,31,1,1.73339"
10.05.2020,"5478,GameC,32,3,2.81642"
10.05.2020,"5478,GameC,33,0,1.766945"
10.05.2020,"5478,GameC,34,3,2.734341"
10.05.2020,"5478,GameC,35,2,2.684675"
10.05.2020,"5478,GameC,36,1,3.016235"
10.05.2020,"5478,GameC,37,0,1.45088"
10.05.2020,"5478,GameC,38,0,7.83241"
10.05.2020,"5478,GameC,39,1,2.05"
10.05.2020,"5478,GameC,40,2,2.300756"
10.05.2020,"5478,GameC,41,3,6.201473"
10.05.2020,"98139,Q,0,0,14.72822"
10.05.2020,"98139,Q,1,3,14.72822"
10.05.2020,"98139,Q,2,2,14.72822"
10.05.2020,"98139,Q,3,0,24.40568"
10.05.2020,"98139,Q,4,1,17.35612"
10.05.2020,"98139,Q,5,1,11.45701"
10.05.2020,"98139,Q,6,0,8.512209"
10.05.2020,"98139,Q,7,0,7.113597"
10.05.2020,"98139,Q,8,0,9.942103"
10.05.2020,"98139,Q,9,0,10.21061"
10.05.2020,"98139,Q,10,0,18.17"
10.05.2020,"98139,Q,11,0,7.833198"
10.05.2020,"98139,GameA,0,0,4.155999"
10.05.2020,"98139,GameA,1,1,3.0768"
10.05.2020,"98139,GameA,2,3,1.8973"
10.05.2020,"98139,GameA,3,1,1.5822"
10.05.2020,"98139,GameA,4,3,1.1324"
10.05.2020,"98139,GameA,5,0,1.0491"
10.05.2020,"98139,GameA,6,0,0.8468"
10.05.2020,"98139,GameA,7,2,0.8677"
10.05.2020,"98139,GameA,8,2,0.8191"
10.05.2020,"98139,GameA,9,0,0.9156"
10.05.2020,"98139,GameA,10,0,0.7646999"
10.05.2020,"98139,GameA,11,3,1.2801"
10.05.2020,"98139,GameA,12,3,2.6599"
10.05.2020,"98139,GameA,13,2,2.0605"
10.05.2020,"98139,GameA,14,2,0.9664999"
10.05.2020,"98139,GameA,15,3,1.3487"
10.05.2020,"98139,GameA,16,0,1.1323"
10.05.2020,"98139,GameA,17,2,1.5827"
10.05.2020,"98139,GameA,18,1,1.2485"
10.05.2020,"98139,GameA,19,3,1.3494"
10.05.2020,"98139,GameA,20,0,1.5983"
10.05.2020,"98139,GameA,21,3,1.2801"
10.05.2020,"98139,GameA,22,3,1.3832"
10.05.2020,"98139,GameA,23,0,3.111098"
10.05.2020,"98139,GameA,24,0,6.035696"
10.05.2020,"98139,GameA,25,3,2.0475"
10.05.2020,"98139,GameA,26,3,2.381"
10.05.2020,"98139,GameA,27,1,1.1661"
10.05.2020,"98139,GameA,28,2,1.3159"
10.05.2020,"98139,GameA,29,1,4.24"
10.05.2020,"98139,GameA,30,0,2.0138"
10.05.2020,"98139,GameA,31,3,1.1134"
10.05.2020,"98139,GameA,32,0,0.9307"
10.05.2020,"98139,GameA,33,1,1.1165"
10.05.2020,"98139,GameA,34,3,1.2827"
10.05.2020,"98139,GameA,35,0,0.8176"
10.05.2020,"98139,GameA,36,3,0.8987001"
10.05.2020,"98139,GameA,37,0,0.7013"
10.05.2020,"98139,GameA,38,1,1.3108"
10.05.2020,"98139,GameA,39,2,0.9651998"
10.05.2020,"98139,GameA,40,1,2.2601"
10.05.2020,"98139,GameA,41,2,0.4002"
10.05.2020,"98139,GameA,42,2,1.7949"
10.05.2020,"98139,GameA,43,0,1.1148"
10.05.2020,"98139,GameA,44,3,1.6483"
10.05.2020,"98139,GameA,45,1,1.246"
10.05.2020,"98139,GameA,46,0,1.9614"
10.05.2020,"1786,Q,0,1,17.20311"
10.05.2020,"1786,Q,1,4,17.20311"
10.05.2020,"1786,Q,2,3,17.20311"
10.05.2020,"54409,Q,0,1,6.237002"
10.05.2020,"54409,Q,1,2,6.237002"
10.05.2020,"54409,Q,2,3,6.237002"
10.05.2020,"1786,Q,3,3,28.84979"
10.05.2020,"1786,Q,4,0,5.983298"
10.05.2020,"1786,Q,5,1,9.681799"
10.05.2020,"1786,Q,6,1,6.870898"
10.05.2020,"54409,Q,4,0,7.117003"
10.05.2020,"54409,Q,5,1,7.349004"
10.05.2020,"1786,Q,7,1,8.5771"
10.05.2020,"54409,Q,6,1,7.051004"
10.05.2020,"54409,Q,7,0,2.999998"
10.05.2020,"1786,Q,9,1,5.418098"
10.05.2020,"54409,Q,8,0,4.432998"
10.05.2020,"54409,Q,9,0,4.266999"
10.05.2020,"1786,Q,10,0,8.817"
10.05.2020,"54409,Q,10,0,6.350001"
10.05.2020,"1786,Q,11,0,5.473099"
10.05.2020,"54409,Q,11,0,3.781998"
10.05.2020,"54409,GameA,0,2,3.815997"
10.05.2020,"54409,GameA,1,1,1.35"
10.05.2020,"54409,GameA,2,3,1.915"
10.05.2020,"54409,GameA,3,1,0.9"
10.05.2020,"54409,GameA,4,3,2.216999"
10.05.2020,"54409,GameA,5,0,1.284"
10.05.2020,"54409,GameA,6,0,0.6"
10.05.2020,"54409,GameA,7,2,0.9319999"
10.05.2020,"54409,GameA,8,2,0.6990001"
10.05.2020,"54409,GameA,9,0,1.017"
10.05.2020,"54409,GameA,10,0,0.617"
10.05.2020,"1786,GameA,0,0,14.91811"
10.05.2020,"54409,GameA,12,2,0.718"
10.05.2020,"54409,GameA,13,0,0.901"
10.05.2020,"54409,GameA,14,2,2.382999"
10.05.2020,"54409,GameA,15,3,3.498998"
10.05.2020,"1786,GameA,1,1,8.775997"
10.05.2020,"54409,GameA,17,2,2.682999"
10.05.2020,"54409,GameA,18,1,1.2"
10.05.2020,"1786,GameA,3,1,2.0332"
10.05.2020,"54409,GameA,19,3,1.599"
10.05.2020,"1786,GameA,4,3,3.2331"
10.05.2020,"54409,GameA,21,3,1.432"
10.05.2020,"1786,GameA,5,0,3.151598"
10.05.2020,"54409,GameA,23,2,2.483999"
10.05.2020,"1786,GameA,6,0,2.827501"
10.05.2020,"54409,GameA,24,3,1.717"
10.05.2020,"54409,GameA,25,2,1.033"
10.05.2020,"54409,GameA,26,3,1.016"
10.05.2020,"1786,GameA,8,2,3.3057"
10.05.2020,"54409,GameA,27,1,1"
10.05.2020,"54409,GameA,28,2,1.082"
10.05.2020,"1786,GameA,10,0,1.7065"
10.05.2020,"54409,GameA,29,1,3.764998"
10.05.2020,"54409,GameA,30,0,1.317"
10.05.2020,"54409,GameA,31,3,1.451"
10.05.2020,"1786,GameA,12,3,5.949701"
10.05.2020,"54409,GameA,33,1,1.499"
10.05.2020,"1786,GameA,13,2,2.899299"
10.05.2020,"54409,GameA,34,3,1.914999"
10.05.2020,"1786,GameA,14,2,1.8839"
10.05.2020,"54409,GameA,35,0,2.016"
10.05.2020,"54409,GameA,36,3,1.1"
10.05.2020,"1786,GameA,16,0,1.2043"
10.05.2020,"1786,GameA,17,2,1.4209"
10.05.2020,"54409,GameA,39,2,1.45"
10.05.2020,"54409,GameA,40,1,0.7659999"
10.05.2020,"1786,GameA,19,0,1.3365"
10.05.2020,"54409,GameA,41,0,2.915999"
10.05.2020,"54409,GameA,42,2,1.383"
10.05.2020,"1786,GameA,20,1,5.4661"
10.05.2020,"54409,GameA,43,0,1.4"
10.05.2020,"54409,GameA,44,3,1.783"
10.05.2020,"54409,GameA,45,1,1.065"
10.05.2020,"54409,GameA,46,0,1.9"
10.05.2020,"1786,GameA,23,3,3.837999"
10.05.2020,"1786,GameA,24,3,2.649601"
10.05.2020,"1786,GameA,25,2,1.5039"
10.05.2020,"1786,GameA,26,3,1.45"
10.05.2020,"1786,GameA,27,1,1.7009"
10.05.2020,"1786,GameA,28,2,2.987299"
10.05.2020,"1786,GameA,29,2,3.484801"
10.05.2020,"1786,GameA,30,0,1.9844"
10.05.2020,"54409,GameB,0,1,1.899999"
10.05.2020,"1786,GameA,31,3,2.2691"
10.05.2020,"54409,GameB,2,1,0.7499999"
10.05.2020,"1786,GameA,32,0,2.691701"
10.05.2020,"54409,GameB,4,0,0.8670001"
10.05.2020,"1786,GameA,33,3,2.8822"
10.05.2020,"54409,GameB,6,1,0.716"
10.05.2020,"1786,GameA,34,3,3.1163"
10.05.2020,"54409,GameB,8,0,0.7159999"
10.05.2020,"1786,GameA,35,0,2.221601"
10.05.2020,"54409,GameB,9,0,3.199998"
10.05.2020,"1786,GameA,36,3,1.635"
10.05.2020,"54409,GameB,10,1,1.666999"
10.05.2020,"1786,GameA,37,0,1.9632"
10.05.2020,"1786,GameA,38,1,1.0077"
10.05.2020,"1786,GameA,39,2,2.7606"
10.05.2020,"54409,GameB,12,1,5.668002"
10.05.2020,"1786,GameA,40,1,2.4247"
10.05.2020,"54409,GameB,14,0,1.267"
10.05.2020,"54409,GameB,15,1,1.167"
10.05.2020,"1786,GameA,41,1,2.899999"
10.05.2020,"54409,GameB,16,0,1.349"
10.05.2020,"54409,GameB,17,0,0.8999999"
10.05.2020,"1786,GameA,42,2,3.493799"
10.05.2020,"54409,GameB,19,1,3.033998"
10.05.2020,"1786,GameA,43,0,1.7501"
10.05.2020,"1786,GameA,44,3,1.333"
10.05.2020,"1786,GameA,45,1,1.9336"
10.05.2020,"1786,GameA,46,0,1.9359"
10.05.2020,"54409,GameB,23,0,1.367"
10.05.2020,"54409,GameB,24,0,0.6339999"
10.05.2020,"54409,GameB,25,1,1.151"
10.05.2020,"54409,GameB,26,1,1.632999"
10.05.2020,"54409,GameB,27,1,0.8999999"
10.05.2020,"54409,GameB,28,0,0.9000001"
10.05.2020,"54409,GameB,29,0,1.049"
10.05.2020,"54409,GameB,30,0,0.7"
10.05.2020,"54409,GameB,31,1,0.8340001"
10.05.2020,"54409,GameB,32,0,1.016"
10.05.2020,"1786,GameB,0,1,5.530801"
10.05.2020,"1786,GameB,1,0,5.384199"
10.05.2020,"54409,GameB,33,1,20.49911"
10.05.2020,"54409,GameB,34,0,1.65"
10.05.2020,"54409,GameB,35,1,2.049999"
10.05.2020,"1786,GameB,3,1,2.2172"
10.05.2020,"54409,GameB,37,0,0.8830001"
10.05.2020,"1786,GameB,4,0,2.7918"
10.05.2020,"54409,GameB,39,0,0.6829999"
10.05.2020,"1786,GameB,5,0,2.578"
10.05.2020,"54409,GameB,41,1,0.717"
10.05.2020,"54409,GameB,42,1,0.6669999"
10.05.2020,"1786,GameB,6,1,3.432998"
10.05.2020,"54409,GameB,43,0,0.7159999"
10.05.2020,"1786,GameB,7,0,2.6826"
10.05.2020,"54409,GameB,45,0,0.9999998"
10.05.2020,"1786,GameB,8,1,2.497399"
10.05.2020,"54409,GameB,47,0,0.7169999"
10.05.2020,"1786,GameB,9,0,1.7776"
10.05.2020,"54409,GameB,48,1,0.5819999"
10.05.2020,"1786,GameB,10,0,2.1467"
10.05.2020,"1786,GameB,11,0,1.1156"
10.05.2020,"54409,GameB,51,1,1.35"
10.05.2020,"54409,GameB,52,1,2.582999"
10.05.2020,"1786,GameB,12,1,3.4641"
10.05.2020,"54409,GameB,53,0,0.7"
10.05.2020,"1786,GameB,13,1,2.1164"
10.05.2020,"54409,GameB,55,1,0.983"
10.05.2020,"54409,GameB,56,1,1.232"
10.05.2020,"1786,GameB,14,0,3.113599"
10.05.2020,"54409,GameB,57,1,0.7839999"
10.05.2020,"54409,GameB,58,1,0.5339999"
10.05.2020,"54409,GameB,59,0,1.067"
10.05.2020,"1786,GameB,16,0,2.3129"
10.05.2020,"54409,GameB,60,1,0.616"
10.05.2020,"54409,GameB,61,0,0.8989998"
10.05.2020,"1786,GameB,17,0,4.0331"
10.05.2020,"1786,GameB,18,0,1.7276"
10.05.2020,"54409,GameB,64,1,0.668"
10.05.2020,"1786,GameB,19,1,2.958699"
10.05.2020,"1786,GameB,20,1,1.3165"
10.05.2020,"54409,GameB,67,0,0.8660001"
10.05.2020,"54409,GameB,68,1,0.533"
10.05.2020,"54409,GameB,69,0,0.766"
10.05.2020,"54409,GameB,70,0,1.434"
10.05.2020,"1786,GameB,22,0,4.6693"
10.05.2020,"54409,GameB,71,1,1.451"
10.05.2020,"1786,GameB,23,0,3.1334"
10.05.2020,"54409,GameB,73,0,0.6499998"
10.05.2020,"54409,GameB,74,0,0.783"
10.05.2020,"1786,GameB,24,1,3.746899"
10.05.2020,"1786,GameB,25,0,2.419601"
10.05.2020,"1786,GameB,26,0,3.8651"
10.05.2020,"54409,GameC,0,0,2.649999"
10.05.2020,"1786,GameB,27,1,3.350098"
10.05.2020,"54409,GameC,2,1,0.583"
10.05.2020,"1786,GameB,28,1,2.8967"
10.05.2020,"54409,GameC,4,0,1.068"
10.05.2020,"1786,GameB,29,0,1.0501"
10.05.2020,"54409,GameC,5,2,0.7830001"
10.05.2020,"1786,GameB,30,0,2.3268"
10.05.2020,"54409,GameC,6,3,0.9"
10.05.2020,"1786,GameB,31,0,2.1434"
10.05.2020,"54409,GameC,8,2,0.733"
10.05.2020,"1786,GameB,32,1,1.6618"
10.05.2020,"54409,GameC,9,3,0.8659999"
10.05.2020,"54409,GameC,10,2,0.7159999"
10.05.2020,"54409,GameC,11,0,0.8329999"
10.05.2020,"54409,GameC,12,2,0.8149998"
